date,shop_id,shop_type,city,new_user,total_sales_amount,transactions_count,due_amount,expenses_amount,subscription_purchased,subscription_package,app_sessions
2024-02-07 03:00:00,1193,Grocery,Chattogram,0,9540,24,4817,305,0,None,6
2024-02-07 04:00:00,1125,Grocery,Chattogram,0,6384,7,6079,5497,1,None,12
2024-02-07 05:00:00,1042,Grocery,Chattogram,1,453,34,1207,4697,0,None,19
2024-02-07 06:00:00,1114,Restaurant,Khulna,0,4302,48,1448,2390,0,Standard,6
2024-02-07 07:00:00,1110,Electronics,Dhaka,1,3742,12,5494,2203,1,None,11
2024-02-07 08:00:00,1150,Electronics,Rajshahi,0,19359,23,6184,4807,0,None,20
2024-02-07 09:00:00,1182,Restaurant,Sylhet,1,6412,15,1507,1465,0,Premium,20
2024-02-07 10:00:00,1079,Restaurant,Dhaka,0,4837,33,1003,3271,0,Basic,10
2024-02-07 11:00:00,1094,Restaurant,Sylhet,1,11725,57,6403,402,0,None,16
2024-02-07 12:00:00,1117,Grocery,Rajshahi,0,11671,13,6584,4709,0,None,18
2024-02-07 13:00:00,1143,Electronics,Khulna,0,12700,23,925,6940,0,Standard,14
2024-02-07 14:00:00,1007,Restaurant,Chattogram,0,15447,38,4951,2670,0,Standard,4
2024-02-07 15:00:00,1131,Pharmacy,Chattogram,0,10732,32,83,1801,0,Standard,12
2024-02-07 16:00:00,1103,Grocery,Khulna,0,13718,45,6189,2650,0,None,20
2024-02-07 17:00:00,1131,Pharmacy,Dhaka,0,6676,50,6583,176,0,None,23
2024-02-07 18:00:00,1183,Pharmacy,Dhaka,0,19732,35,3742,4544,0,None,21
2024-02-07 19:00:00,1024,Electronics,Sylhet,1,19943,1,3927,742,0,None,8
2024-02-07 20:00:00,1194,Pharmacy,Khulna,0,1204,47,1542,5660,0,Standard,7
2024-02-07 21:00:00,1095,Grocery,Dhaka,0,10486,58,985,6074,0,Basic,9
2024-02-07 22:00:00,1194,Electronics,Khulna,1,4917,45,5964,2348,0,None,24
2024-02-07 23:00:00,1154,Grocery,Rajshahi,0,3471,5,7605,6850,0,None,17
2024-02-08 00:00:00,1092,Pharmacy,Chattogram,0,12914,57,4231,4402,0,None,10
2024-02-08 01:00:00,1159,Grocery,Chattogram,0,409,13,5302,750,1,None,3
2024-02-08 02:00:00,1177,Restaurant,Chattogram,1,5739,54,5828,868,0,None,21
2024-02-08 03:00:00,1060,Electronics,Khulna,1,16737,5,5291,4062,0,None,8
2024-02-08 04:00:00,1121,Grocery,Khulna,1,8806,32,908,3967,0,None,14
2024-02-08 05:00:00,1050,Electronics,Sylhet,0,11816,51,2908,213,0,None,7
2024-02-08 06:00:00,1146,Grocery,Chattogram,1,1484,21,6931,1617,0,None,16
2024-02-08 07:00:00,1020,Electronics,Sylhet,0,3348,24,4685,5759,0,Premium,18
2024-02-08 08:00:00,1004,Restaurant,Chattogram,0,968,18,6047,2530,0,None,11
2024-02-08 09:00:00,1091,Restaurant,Sylhet,0,5807,21,5051,3333,0,Standard,6
2024-02-08 10:00:00,1169,Grocery,Sylhet,0,19786,54,2737,1597,0,None,20
2024-02-08 11:00:00,1060,Electronics,Rajshahi,0,19371,10,2586,6276,0,None,21
2024-02-08 12:00:00,1021,Restaurant,Sylhet,0,18794,24,1143,5768,0,None,14
2024-02-08 13:00:00,1148,Grocery,Khulna,0,7599,40,7448,511,0,None,21
2024-02-08 14:00:00,1069,Restaurant,Sylhet,0,558,47,1331,6354,0,None,13
2024-02-08 15:00:00,1000,Grocery,Chattogram,1,1049,21,6851,5082,0,None,4
2024-02-08 16:00:00,1132,Electronics,Sylhet,0,7698,25,3348,6860,0,None,20
2024-02-08 17:00:00,1011,Grocery,Dhaka,1,4722,52,1553,252,1,None,20
2024-02-08 18:00:00,1089,Restaurant,Chattogram,0,19128,57,2342,4133,0,None,11
2024-02-08 19:00:00,1045,Pharmacy,Dhaka,1,12973,59,1806,628,0,None,18
2024-02-08 20:00:00,1033,Grocery,Chattogram,0,18415,23,2100,3476,0,None,1
2024-02-08 21:00:00,1176,Grocery,Khulna,0,18056,22,805,986,0,None,12
2024-02-08 22:00:00,1077,Grocery,Khulna,0,9828,4,5551,1725,0,None,18
2024-02-08 23:00:00,1044,Pharmacy,Khulna,0,529,34,4147,2093,0,None,7
2024-02-09 00:00:00,1154,Grocery,Dhaka,1,6051,56,2775,5573,0,Premium,12
2024-02-09 01:00:00,1072,Pharmacy,Rajshahi,0,7232,6,71,1701,1,None,1
2024-02-09 02:00:00,1025,Grocery,Chattogram,0,15526,28,27,304,0,Standard,22
2024-02-09 03:00:00,1046,Grocery,Khulna,1,5466,31,468,5834,1,None,4
2024-02-09 04:00:00,1120,Restaurant,Chattogram,0,4554,35,3983,4078,0,None,18
2024-02-09 05:00:00,1055,Grocery,Dhaka,0,15282,39,763,2280,0,None,15
2024-02-09 06:00:00,1093,Electronics,Rajshahi,0,4922,42,7029,4340,0,None,3
2024-02-09 07:00:00,1106,Electronics,Dhaka,0,17972,23,7055,5840,0,Basic,7
2024-02-09 08:00:00,1062,Restaurant,Chattogram,0,9111,6,6690,2807,0,Basic,6
2024-02-09 09:00:00,1047,Pharmacy,Rajshahi,0,3435,16,1424,2886,0,None,15
2024-02-09 10:00:00,1060,Electronics,Rajshahi,1,4776,2,2248,3454,1,Basic,15
2024-02-09 11:00:00,1080,Grocery,Dhaka,0,1300,24,3832,6301,1,None,6
2024-02-09 12:00:00,1025,Grocery,Khulna,0,9064,17,7778,1024,0,None,8
2024-02-09 13:00:00,1035,Grocery,Chattogram,0,8908,45,4915,4312,0,None,8
2024-02-09 14:00:00,1000,Restaurant,Sylhet,1,19116,1,4060,2975,0,Basic,22
2024-02-09 15:00:00,1007,Grocery,Sylhet,1,17365,6,4070,506,0,None,1
2024-02-09 16:00:00,1112,Pharmacy,Dhaka,0,14639,5,5585,4856,0,Standard,13
2024-02-09 17:00:00,1098,Electronics,Chattogram,1,11950,57,1675,2951,1,None,23
2024-02-09 18:00:00,1179,Electronics,Chattogram,0,9981,45,7762,6724,0,None,24
2024-02-09 19:00:00,1046,Pharmacy,Dhaka,0,5195,55,559,1053,0,None,21
2024-02-09 20:00:00,1126,Grocery,Chattogram,0,18085,50,7957,2674,0,None,13
2024-02-09 21:00:00,1055,Restaurant,Khulna,0,12186,29,4474,2567,0,None,11
2024-02-09 22:00:00,1013,Pharmacy,Dhaka,0,12710,12,3831,1904,0,None,4
2024-02-09 23:00:00,1027,Grocery,Khulna,1,19664,39,1918,4370,0,Standard,7
2024-02-10 00:00:00,1077,Grocery,Chattogram,0,9468,47,7344,4587,1,None,12
2024-02-10 01:00:00,1129,Electronics,Dhaka,1,702,3,5171,4922,0,None,13
2024-02-10 02:00:00,1108,Restaurant,Chattogram,0,9731,48,78,5046,0,Basic,22
2024-02-10 03:00:00,1153,Restaurant,Dhaka,0,8209,1,5504,2894,0,None,12
2024-02-10 04:00:00,1013,Electronics,Chattogram,0,17207,27,4929,5274,1,None,16
2024-02-10 05:00:00,1186,Pharmacy,Khulna,0,11742,48,3647,1100,1,None,6
2024-02-10 06:00:00,1055,Pharmacy,Khulna,0,17634,24,1031,3661,0,None,14
2024-02-10 07:00:00,1114,Pharmacy,Chattogram,0,17913,44,7381,1636,0,None,19
2024-02-10 08:00:00,1006,Grocery,Dhaka,0,13635,19,2072,1455,1,Basic,16
2024-02-10 09:00:00,1002,Pharmacy,Sylhet,0,4314,59,4545,3613,0,None,4
2024-02-10 10:00:00,1110,Restaurant,Khulna,1,13768,8,6911,38,0,None,5
2024-02-10 11:00:00,1150,Restaurant,Khulna,0,3567,55,6898,6382,0,None,9
2024-02-10 12:00:00,1106,Electronics,Sylhet,0,8295,44,6088,3084,0,None,24
2024-02-10 13:00:00,1017,Pharmacy,Chattogram,0,5341,47,7624,6265,1,None,3
2024-02-10 14:00:00,1037,Restaurant,Dhaka,1,4151,2,1484,4239,0,None,22
2024-02-10 15:00:00,1114,Restaurant,Chattogram,1,15087,30,2245,2731,0,None,10
2024-02-10 16:00:00,1014,Pharmacy,Rajshahi,0,1773,30,7261,6598,0,Basic,17
2024-02-10 17:00:00,1191,Restaurant,Khulna,0,13559,49,5838,2415,0,None,19
2024-02-10 18:00:00,1118,Grocery,Rajshahi,0,19218,39,6066,758,0,None,10
2024-02-10 19:00:00,1027,Pharmacy,Khulna,1,2968,45,6580,4342,0,None,12
2024-02-10 20:00:00,1038,Grocery,Khulna,0,5502,32,1550,3116,0,None,23
2024-02-10 21:00:00,1184,Grocery,Rajshahi,0,13946,1,4785,764,0,Basic,7
2024-02-10 22:00:00,1016,Pharmacy,Rajshahi,0,1411,38,6086,2422,1,None,18
2024-02-10 23:00:00,1085,Restaurant,Chattogram,0,15645,13,5497,1314,1,None,19
2024-02-11 00:00:00,1125,Electronics,Rajshahi,1,16015,11,4682,4302,1,None,15
2024-02-11 01:00:00,1043,Restaurant,Chattogram,0,1360,10,6247,3995,0,None,7
2024-02-11 02:00:00,1024,Restaurant,Chattogram,0,7241,48,1829,6114,0,None,12
2024-02-11 03:00:00,1144,Pharmacy,Chattogram,0,18967,59,3751,6662,1,None,22
2024-02-11 04:00:00,1012,Restaurant,Khulna,1,11046,26,6081,4029,0,Standard,7
2024-02-11 05:00:00,1024,Grocery,Khulna,1,6076,56,4722,6385,0,None,10
2024-02-11 06:00:00,1067,Grocery,Rajshahi,0,13089,55,2031,3693,0,None,24
2024-02-11 07:00:00,1137,Grocery,Khulna,0,14082,20,7206,3185,1,None,22
2024-02-11 08:00:00,1066,Pharmacy,Rajshahi,1,14938,17,6601,2866,0,None,20
2024-02-11 09:00:00,1108,Grocery,Khulna,0,1295,17,4459,6445,0,None,10
2024-02-11 10:00:00,1145,Grocery,Dhaka,0,6101,4,3856,1317,0,None,23
2024-02-11 11:00:00,1110,Grocery,Dhaka,0,8415,5,2182,700,0,None,5
2024-02-11 12:00:00,1110,Electronics,Rajshahi,1,13111,23,4469,4383,1,Basic,18
2024-02-11 13:00:00,1033,Grocery,Khulna,0,14323,46,7399,2201,0,None,9
2024-02-11 14:00:00,1110,Pharmacy,Khulna,1,1279,52,6182,1593,0,Basic,16
2024-02-11 15:00:00,1007,Grocery,Chattogram,0,12710,10,6083,6566,1,None,7
2024-02-11 16:00:00,1167,Restaurant,Sylhet,0,19431,46,7970,3987,0,None,10
2024-02-11 17:00:00,1112,Grocery,Rajshahi,0,18544,28,6962,4945,0,None,5
2024-02-11 18:00:00,1082,Grocery,Sylhet,0,1673,33,2094,4145,0,None,7
2024-02-11 19:00:00,1041,Pharmacy,Sylhet,0,5088,43,6179,1230,0,None,5
2024-02-11 20:00:00,1168,Grocery,Rajshahi,0,5179,26,3903,6707,1,None,15
2024-02-11 21:00:00,1100,Grocery,Khulna,0,1412,55,6238,6997,0,None,19
2024-02-11 22:00:00,1005,Grocery,Rajshahi,1,9201,50,3032,6805,1,Standard,10
2024-02-11 23:00:00,1179,Grocery,Sylhet,1,13448,48,5480,2612,0,None,8
2024-02-12 00:00:00,1025,Grocery,Khulna,0,619,29,1548,6356,0,None,24
2024-02-12 01:00:00,1063,Grocery,Dhaka,0,15808,27,5265,3137,0,Basic,9
2024-02-12 02:00:00,1186,Restaurant,Rajshahi,0,3859,18,6036,1908,0,None,11
2024-02-12 03:00:00,1183,Pharmacy,Rajshahi,0,5483,40,367,6954,0,None,22
2024-02-12 04:00:00,1058,Pharmacy,Khulna,1,10915,10,64,6993,0,None,2
2024-02-12 05:00:00,1108,Grocery,Dhaka,0,16365,58,3299,5782,0,None,3
2024-02-12 06:00:00,1197,Electronics,Dhaka,0,1540,42,4849,5836,0,None,13
2024-02-12 07:00:00,1120,Grocery,Khulna,1,15005,5,5639,5439,0,None,11
2024-02-12 08:00:00,1032,Grocery,Chattogram,0,10784,10,2035,1790,0,Basic,10
2024-02-12 09:00:00,1180,Restaurant,Rajshahi,0,14980,50,2863,2928,0,None,15
2024-02-12 10:00:00,1149,Grocery,Rajshahi,0,5337,21,1876,6056,0,None,6
2024-02-12 11:00:00,1020,Grocery,Sylhet,0,17945,24,5674,1088,1,None,1
2024-02-12 12:00:00,1197,Pharmacy,Khulna,0,791,38,4851,5251,0,None,14
2024-02-12 13:00:00,1069,Electronics,Sylhet,1,726,3,2228,2381,0,Standard,18
2024-02-12 14:00:00,1111,Pharmacy,Sylhet,1,8055,40,5620,4127,0,None,24
2024-02-12 15:00:00,1003,Restaurant,Dhaka,0,10895,31,596,4963,0,None,11
2024-02-12 16:00:00,1093,Electronics,Rajshahi,1,1492,41,7322,2945,1,None,8
2024-02-12 17:00:00,1074,Grocery,Sylhet,0,18238,37,6930,3569,0,None,22
2024-02-12 18:00:00,1189,Grocery,Dhaka,1,16771,2,3606,5362,1,None,3
2024-02-12 19:00:00,1061,Grocery,Khulna,0,19342,2,2674,5311,0,None,14
2024-02-12 20:00:00,1093,Pharmacy,Sylhet,1,8825,39,3889,1165,1,None,2
2024-02-12 21:00:00,1094,Pharmacy,Rajshahi,1,6631,49,3506,5779,0,None,16
2024-02-12 22:00:00,1151,Electronics,Sylhet,0,16126,42,1834,600,0,None,6
2024-02-12 23:00:00,1054,Restaurant,Khulna,1,11904,44,7266,2025,0,None,1
2024-02-13 00:00:00,1136,Restaurant,Sylhet,1,637,34,6759,1584,0,None,14
2024-02-13 01:00:00,1130,Grocery,Rajshahi,1,10980,42,1395,987,0,Standard,10
2024-02-13 02:00:00,1030,Restaurant,Dhaka,0,17416,20,1586,5310,0,None,6
2024-02-13 03:00:00,1039,Electronics,Rajshahi,1,9188,33,7529,1965,0,Standard,9
2024-02-13 04:00:00,1035,Restaurant,Dhaka,1,9153,4,111,6742,0,None,7
2024-02-13 05:00:00,1151,Grocery,Chattogram,0,5994,45,452,1439,0,None,2
2024-02-13 06:00:00,1005,Restaurant,Rajshahi,1,3774,44,2803,4615,1,None,11
2024-02-13 07:00:00,1065,Grocery,Rajshahi,0,16501,11,7336,5854,0,None,14
2024-02-13 08:00:00,1074,Grocery,Khulna,0,884,42,2631,868,0,None,5
2024-02-13 09:00:00,1003,Grocery,Sylhet,0,4433,47,2186,2063,1,None,9
2024-02-13 10:00:00,1078,Restaurant,Dhaka,0,17161,5,5967,5927,0,None,7
2024-02-13 11:00:00,1133,Restaurant,Dhaka,0,13197,25,6374,1129,0,None,14
2024-02-13 12:00:00,1117,Grocery,Khulna,0,8207,49,5358,4378,0,None,16
2024-02-13 13:00:00,1112,Grocery,Khulna,1,16811,37,7127,4456,1,None,22
2024-02-13 14:00:00,1093,Pharmacy,Sylhet,0,2528,34,4348,3729,0,None,16
2024-02-13 15:00:00,1178,Grocery,Sylhet,0,19315,9,2004,5154,0,None,7
2024-02-13 16:00:00,1061,Grocery,Rajshahi,0,9219,6,1459,6256,0,None,10
2024-02-13 17:00:00,1184,Pharmacy,Chattogram,0,17014,18,1942,6451,0,None,21
2024-02-13 18:00:00,1193,Restaurant,Sylhet,1,9455,14,6704,1934,0,None,6
2024-02-13 19:00:00,1078,Grocery,Khulna,0,18293,19,3493,5054,0,None,17
2024-02-13 20:00:00,1135,Grocery,Sylhet,1,5982,14,5422,1076,0,None,1
2024-02-13 21:00:00,1025,Grocery,Dhaka,0,1434,40,6215,5200,1,None,2
2024-02-13 22:00:00,1178,Electronics,Chattogram,0,5405,17,7430,1639,0,Standard,14
2024-02-13 23:00:00,1172,Restaurant,Rajshahi,0,1620,35,1857,6977,0,None,4
2024-02-14 00:00:00,1043,Restaurant,Dhaka,0,17352,29,6365,1392,0,Standard,9
2024-02-14 01:00:00,1132,Grocery,Dhaka,0,9796,42,5196,6385,0,None,23
2024-02-14 02:00:00,1069,Pharmacy,Chattogram,0,19688,17,61,30,0,Standard,6
2024-02-14 03:00:00,1153,Grocery,Rajshahi,0,4555,59,1494,703,0,Basic,17
2024-02-14 04:00:00,1117,Restaurant,Khulna,1,19889,43,1180,868,0,None,21
2024-02-14 05:00:00,1067,Electronics,Rajshahi,0,18122,8,4901,5480,0,None,11
2024-02-14 06:00:00,1018,Restaurant,Sylhet,0,17915,1,6268,232,1,None,4
2024-02-14 07:00:00,1019,Electronics,Dhaka,0,8461,45,2788,5153,0,None,21
2024-02-14 08:00:00,1112,Restaurant,Sylhet,0,13965,53,1875,5362,0,Standard,9
2024-02-14 09:00:00,1139,Grocery,Khulna,1,6144,36,2208,950,0,Standard,16
2024-02-14 10:00:00,1046,Electronics,Sylhet,0,7326,7,4636,58,0,None,3
2024-02-14 11:00:00,1000,Grocery,Rajshahi,0,17064,46,4721,2818,0,Basic,4
2024-02-14 12:00:00,1089,Pharmacy,Sylhet,1,5463,5,5710,3600,1,Standard,24
2024-02-14 13:00:00,1141,Grocery,Khulna,0,15500,24,7702,3149,0,None,3
2024-02-14 14:00:00,1063,Grocery,Khulna,0,2993,28,105,6861,0,None,13
2024-02-14 15:00:00,1037,Pharmacy,Khulna,0,3092,43,1154,301,0,None,19
2024-02-14 16:00:00,1036,Grocery,Rajshahi,0,1398,17,3428,2850,0,None,21
2024-02-14 17:00:00,1125,Pharmacy,Khulna,1,18956,37,4087,2944,0,None,1
2024-02-14 18:00:00,1138,Pharmacy,Dhaka,1,18476,20,1708,6141,0,None,23
2024-02-14 19:00:00,1099,Grocery,Khulna,1,2083,3,2823,6255,0,None,23
2024-02-14 20:00:00,1076,Grocery,Sylhet,0,997,37,3925,1923,0,None,6
2024-02-14 21:00:00,1002,Pharmacy,Sylhet,0,8409,26,1908,316,0,Basic,22
2024-02-14 22:00:00,1160,Grocery,Sylhet,1,8435,15,7964,1888,0,None,3
2024-02-14 23:00:00,1133,Restaurant,Rajshahi,0,16738,51,2049,5264,0,None,3
2024-02-15 00:00:00,1177,Restaurant,Sylhet,0,15457,48,6376,2715,0,Basic,16
2024-02-15 01:00:00,1009,Restaurant,Rajshahi,0,8250,8,4464,4785,0,None,10
2024-02-15 02:00:00,1004,Restaurant,Rajshahi,0,6147,13,1274,1881,0,None,17
2024-02-15 03:00:00,1150,Pharmacy,Khulna,0,9817,48,945,6049,1,None,7
2024-02-15 04:00:00,1137,Restaurant,Dhaka,1,2092,3,3904,3898,0,None,13
2024-02-15 05:00:00,1171,Grocery,Khulna,1,3624,1,7275,4113,0,Standard,11
2024-02-15 06:00:00,1129,Grocery,Khulna,0,9650,9,7443,1178,0,None,10
2024-02-15 07:00:00,1012,Restaurant,Rajshahi,0,13618,31,2227,3855,0,None,7
2024-02-15 08:00:00,1167,Pharmacy,Rajshahi,0,2215,41,3796,5625,0,None,24
2024-02-15 09:00:00,1129,Restaurant,Sylhet,1,5033,54,292,4873,0,Basic,6
2024-02-15 10:00:00,1083,Restaurant,Sylhet,0,10094,26,4679,4455,1,None,24
2024-02-15 11:00:00,1064,Electronics,Khulna,1,16142,17,6938,331,1,Basic,1
2024-02-15 12:00:00,1062,Electronics,Chattogram,0,9265,56,2222,6037,1,None,17
2024-02-15 13:00:00,1100,Pharmacy,Chattogram,0,765,34,6266,527,0,Basic,12
2024-02-15 14:00:00,1072,Grocery,Sylhet,0,7612,9,6370,2059,1,None,4
2024-02-15 15:00:00,1016,Pharmacy,Chattogram,1,18602,56,3973,1098,0,None,3
2024-02-15 16:00:00,1008,Grocery,Sylhet,0,10277,51,2491,211,0,None,6
2024-02-15 17:00:00,1142,Restaurant,Rajshahi,0,10515,13,7980,1714,0,Basic,16
2024-02-15 18:00:00,1151,Restaurant,Khulna,0,13034,5,2475,2688,0,None,13
2024-02-15 19:00:00,1037,Restaurant,Dhaka,1,2514,41,7250,2330,0,Basic,9
2024-02-15 20:00:00,1162,Grocery,Khulna,1,4612,13,4860,3266,0,None,11
2024-02-15 21:00:00,1093,Grocery,Sylhet,0,4083,1,3729,6923,0,None,20
2024-02-15 22:00:00,1094,Pharmacy,Sylhet,1,11584,25,6775,5149,1,None,21
2024-02-15 23:00:00,1048,Grocery,Khulna,0,10251,47,6208,1032,0,None,13
2024-02-16 00:00:00,1068,Electronics,Sylhet,0,8416,4,5400,1332,0,None,23
2024-02-16 01:00:00,1061,Grocery,Chattogram,0,11895,36,7962,5429,0,None,19
2024-02-16 02:00:00,1187,Grocery,Chattogram,0,8102,52,5510,6820,1,None,3
2024-02-16 03:00:00,1177,Grocery,Sylhet,1,13387,10,427,6848,0,Basic,12
2024-02-16 04:00:00,1077,Restaurant,Sylhet,1,17773,28,6761,6569,0,None,19
2024-02-16 05:00:00,1116,Restaurant,Chattogram,0,12488,57,2972,1840,1,None,8
2024-02-16 06:00:00,1119,Grocery,Sylhet,0,14410,6,6110,5891,0,Basic,14
2024-02-16 07:00:00,1136,Grocery,Sylhet,1,7084,27,6955,5823,0,None,22
2024-02-16 08:00:00,1161,Pharmacy,Khulna,1,19741,56,106,4686,0,None,9
2024-02-16 09:00:00,1075,Grocery,Dhaka,0,10759,12,3619,5810,0,None,24
2024-02-16 10:00:00,1034,Restaurant,Chattogram,1,18325,52,4754,2138,1,None,17
2024-02-16 11:00:00,1000,Restaurant,Khulna,0,3888,48,3333,4551,0,None,6
2024-02-16 12:00:00,1039,Grocery,Dhaka,0,14314,3,3992,4091,1,None,4
2024-02-16 13:00:00,1063,Grocery,Sylhet,1,5569,46,5278,443,1,Premium,4
2024-02-16 14:00:00,1149,Electronics,Sylhet,0,12138,33,6408,4174,0,None,19
2024-02-16 15:00:00,1059,Pharmacy,Khulna,0,4223,10,7635,1498,0,None,12
2024-02-16 16:00:00,1063,Restaurant,Sylhet,0,16182,31,1225,926,1,None,2
2024-02-16 17:00:00,1092,Grocery,Rajshahi,1,17300,15,4004,6246,0,None,17
2024-02-16 18:00:00,1071,Pharmacy,Khulna,1,4167,7,4250,622,0,None,15
2024-02-16 19:00:00,1010,Grocery,Dhaka,0,7623,36,7180,1479,0,Basic,10
2024-02-16 20:00:00,1104,Pharmacy,Khulna,0,6650,14,3368,3037,0,None,3
2024-02-16 21:00:00,1013,Electronics,Chattogram,0,12413,56,895,3385,1,Standard,20
2024-02-16 22:00:00,1059,Grocery,Khulna,0,3415,48,3905,3318,0,None,4
2024-02-16 23:00:00,1029,Grocery,Sylhet,0,590,14,5617,233,0,None,22
2024-02-17 00:00:00,1034,Grocery,Sylhet,1,19621,3,1620,1617,1,None,1
2024-02-17 01:00:00,1164,Grocery,Rajshahi,0,432,49,5088,2691,1,None,1
2024-02-17 02:00:00,1004,Grocery,Rajshahi,0,19715,53,3863,2030,0,None,18
2024-02-17 03:00:00,1082,Grocery,Rajshahi,0,7834,46,2292,6933,1,Standard,4
2024-02-17 04:00:00,1122,Restaurant,Dhaka,0,11698,50,5419,386,0,None,23
2024-02-17 05:00:00,1077,Pharmacy,Rajshahi,1,11116,3,1385,6990,0,None,22
2024-02-17 06:00:00,1153,Grocery,Dhaka,0,433,22,7521,1634,1,Premium,15
2024-02-17 07:00:00,1061,Electronics,Rajshahi,0,1591,19,3899,4133,0,None,23
2024-02-17 08:00:00,1131,Grocery,Dhaka,0,11284,35,3592,1184,0,None,21
2024-02-17 09:00:00,1088,Electronics,Khulna,0,9647,12,2433,5581,0,None,22
2024-02-17 10:00:00,1041,Grocery,Khulna,0,14384,54,2806,1967,0,None,10
2024-02-17 11:00:00,1088,Electronics,Sylhet,0,12082,5,3383,5568,1,Basic,17
2024-02-17 12:00:00,1145,Restaurant,Dhaka,0,15038,10,6557,240,0,None,22
2024-02-17 13:00:00,1039,Restaurant,Chattogram,0,17473,41,1301,5145,0,Standard,12
2024-02-17 14:00:00,1071,Electronics,Sylhet,0,8102,33,7917,5767,0,None,20
2024-02-17 15:00:00,1038,Grocery,Khulna,0,13079,13,6858,561,1,None,12
2024-02-17 16:00:00,1103,Electronics,Dhaka,1,17329,35,758,1999,0,None,16
2024-02-17 17:00:00,1013,Grocery,Rajshahi,0,10111,51,746,4901,0,Standard,5
2024-02-17 18:00:00,1031,Grocery,Chattogram,0,627,32,592,1929,0,None,16
2024-02-17 19:00:00,1178,Grocery,Khulna,0,931,11,7523,6441,0,None,17
2024-02-17 20:00:00,1124,Pharmacy,Sylhet,0,999,48,5644,4900,0,None,23
2024-02-17 21:00:00,1165,Grocery,Dhaka,1,7225,38,2886,6297,0,None,15
2024-02-17 22:00:00,1096,Pharmacy,Chattogram,0,14681,24,4111,2779,1,None,13
2024-02-17 23:00:00,1022,Pharmacy,Dhaka,1,7824,35,5088,1675,0,None,8
2024-02-18 00:00:00,1062,Restaurant,Rajshahi,0,15161,19,1068,2515,0,Standard,21
2024-02-18 01:00:00,1142,Restaurant,Sylhet,0,19122,6,5440,6192,0,None,2
2024-02-18 02:00:00,1152,Pharmacy,Dhaka,1,8432,40,6794,1677,0,None,8
2024-02-18 03:00:00,1144,Grocery,Khulna,0,3567,54,7493,4141,0,None,10
2024-02-18 04:00:00,1193,Grocery,Sylhet,0,13462,45,6291,3746,0,None,7
2024-02-18 05:00:00,1052,Grocery,Khulna,0,5429,44,6498,3356,0,Standard,10
2024-02-18 06:00:00,1103,Grocery,Dhaka,1,18999,42,3307,6923,0,None,4
2024-02-18 07:00:00,1103,Grocery,Sylhet,0,13947,35,702,1651,0,None,11
2024-02-18 08:00:00,1178,Grocery,Khulna,1,19533,4,4708,4177,0,None,9
2024-02-18 09:00:00,1038,Electronics,Rajshahi,0,4461,33,104,3841,0,Basic,4
2024-02-18 10:00:00,1178,Pharmacy,Rajshahi,1,3666,13,1497,6416,0,Premium,3
2024-02-18 11:00:00,1197,Grocery,Dhaka,0,13985,56,3833,2441,0,None,11
2024-02-18 12:00:00,1133,Pharmacy,Sylhet,1,3288,36,395,5905,1,None,3
2024-02-18 13:00:00,1066,Grocery,Chattogram,0,13215,54,3517,4885,0,None,18
2024-02-18 14:00:00,1134,Pharmacy,Sylhet,1,1315,43,2653,594,0,None,19
2024-02-18 15:00:00,1178,Restaurant,Rajshahi,0,4778,19,3291,6201,1,None,14
2024-02-18 16:00:00,1199,Pharmacy,Khulna,0,2790,43,2010,2612,0,None,24
2024-02-18 17:00:00,1041,Pharmacy,Chattogram,0,7572,12,3881,4096,1,None,11
2024-02-18 18:00:00,1191,Electronics,Dhaka,0,3773,11,4946,6359,0,None,24
2024-02-18 19:00:00,1014,Electronics,Chattogram,0,3178,6,1988,1496,0,None,2
2024-02-18 20:00:00,1110,Restaurant,Dhaka,1,10839,12,4537,3555,0,None,2
2024-02-18 21:00:00,1156,Pharmacy,Chattogram,1,9622,27,1668,4861,1,None,2
2024-02-18 22:00:00,1032,Restaurant,Dhaka,0,11058,41,4968,4766,0,None,10
2024-02-18 23:00:00,1154,Grocery,Dhaka,1,5175,25,4762,3358,0,None,23
2024-02-19 00:00:00,1163,Grocery,Chattogram,0,5125,42,1051,6654,0,None,15
2024-02-19 01:00:00,1156,Grocery,Chattogram,0,10986,3,2841,1601,0,None,22
2024-02-19 02:00:00,1037,Pharmacy,Dhaka,1,14916,3,6618,914,0,None,12
2024-02-19 03:00:00,1184,Pharmacy,Rajshahi,0,2195,20,4723,1844,0,None,11
2024-02-19 04:00:00,1096,Grocery,Chattogram,1,14044,28,7472,1995,0,Basic,17
2024-02-19 05:00:00,1154,Electronics,Sylhet,0,4091,23,7913,94,0,None,18
2024-02-19 06:00:00,1182,Electronics,Khulna,0,15722,48,5524,492,0,None,14
2024-02-19 07:00:00,1032,Restaurant,Dhaka,0,7345,3,3584,6908,0,None,17
2024-02-19 08:00:00,1195,Pharmacy,Dhaka,0,8698,42,6645,3069,0,None,15
2024-02-19 09:00:00,1085,Electronics,Khulna,0,9754,24,347,149,0,None,12
2024-02-19 10:00:00,1065,Grocery,Rajshahi,1,2302,43,1263,1046,1,None,16
2024-02-19 11:00:00,1009,Restaurant,Khulna,1,3230,40,5113,2803,0,Basic,23
2024-02-19 12:00:00,1004,Grocery,Chattogram,1,8724,6,4665,5334,0,None,6
